id,review_body,tokenized_text
3322,on a complete restore the registry was corrupted. my windows 7 64-bit pc would boot but the registry keys for all of the applications were corrupt and no program would run. a great idea but it needs some work.,"[101, 2006, 1037, 3143, 9239, 1996, 15584, 2001, 27279, 1012, 2026, 3645, 1021, 4185, 1011, 2978, 7473, 2052, 9573, 2021, 1996, 15584, 6309, 2005, 2035, 1997, 1996, 5097, 2020, 13593, 1998, 2053, 2565, 2052, 2448, 1012, 1037, 2307, 2801, 2021, 2009, 3791, 2070, 2147, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
52720,the great service i received when i could not down load the program.  i only had it a few weeks so i hope it is doing its job.,"[101, 1996, 2307, 2326, 1045, 2363, 2043, 1045, 2071, 2025, 2091, 7170, 1996, 2565, 1012, 1045, 2069, 2018, 2009, 1037, 2261, 3134, 2061, 1045, 3246, 2009, 2003, 2725, 2049, 3105, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
16144,"it's terrible. it doesn't understand basic words. there's no way i can return it because once you download it, they say it's yours. i wish i never bought it.","[101, 2009, 1005, 1055, 6659, 1012, 2009, 2987, 1005, 1056, 3305, 3937, 2616, 1012, 2045, 1005, 1055, 2053, 2126, 1045, 2064, 2709, 2009, 2138, 2320, 2017, 8816, 2009, 1010, 2027, 2360, 2009, 1005, 1055, 6737, 1012, 1045, 4299, 1045, 2196, 4149, 2009, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
130201,"this is not like the other spy fox games.....it is only an arcade style game.  my 6 year old likes it, but gets bored quickly.  if you are expecting a great, complex, problem solving type game like the other spy fox games, don't buy this one.","[101, 2023, 2003, 2025, 2066, 1996, 2060, 8645, 4419, 2399, 1012, 1012, 1012, 1012, 1012, 2009, 2003, 2069, 2019, 10877, 2806, 2208, 1012, 2026, 1020, 2095, 2214, 7777, 2009, 1010, 2021, 4152, 11471, 2855, 1012, 2065, 2017, 2024, 8074, 1037, 2307, 1010, 3375, 1010, 3291, 13729, 2828, 2208, 2066, 1996, 2060, 8645, 4419, 2399, 1010, 2123, 1005, 1056, 4965, 2023, 2028, 1012, 102, 0]"
95837,"i bought this hoping to mix some music. however, i got a cd with no id code for the the product. it keeps on telling me to buy the product. what's the point when i already spend the money. don't waste your time. buy something else.","[101, 1045, 4149, 2023, 5327, 2000, 4666, 2070, 2189, 1012, 2174, 1010, 1045, 2288, 1037, 3729, 2007, 2053, 8909, 3642, 2005, 1996, 1996, 4031, 1012, 2009, 7906, 2006, 4129, 2033, 2000, 4965, 1996, 4031, 1012, 2054, 1005, 1055, 1996, 2391, 2043, 1045, 2525, 5247, 1996, 2769, 1012, 2123, 1005, 1056, 5949, 2115, 2051, 1012, 4965, 2242, 2842, 1012, 102, 0, 0, 0, 0, 0]"
62282,i've tried it on 2 different computers and it doesn't work properly.  it types whatever it wants and very seldom types what i say.  i spend more time correcting what it typed than i do just typing it myself,"[101, 1045, 1005, 2310, 2699, 2009, 2006, 1016, 2367, 7588, 1998, 2009, 2987, 1005, 1056, 2147, 7919, 1012, 2009, 4127, 3649, 2009, 4122, 1998, 2200, 15839, 4127, 2054, 1045, 2360, 1012, 1045, 5247, 2062, 2051, 6149, 2075, 2054, 2009, 21189, 2084, 1045, 2079, 2074, 22868, 2009, 2870, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
60871,it worked great for the first six video then it took a sum .even the support pop up decided that it didn't want to work. time to look elsewhere. this is a waste of 49.95,"[101, 2009, 2499, 2307, 2005, 1996, 2034, 2416, 2678, 2059, 2009, 2165, 1037, 7680, 1012, 2130, 1996, 2490, 3769, 2039, 2787, 2008, 2009, 2134, 1005, 1056, 2215, 2000, 2147, 1012, 2051, 2000, 2298, 6974, 1012, 2023, 2003, 1037, 5949, 1997, 4749, 1012, 5345, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
114960,i bought a filemaker pro 5.5 but when i received it there was no installation code.  this is totally useless to me without the install code. help!!!,"[101, 1045, 4149, 1037, 5371, 8571, 4013, 1019, 1012, 1019, 2021, 2043, 1045, 2363, 2009, 2045, 2001, 2053, 8272, 3642, 1012, 2023, 2003, 6135, 11809, 2000, 2033, 2302, 1996, 16500, 3642, 1012, 2393, 999, 999, 999, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
115237,this is an essentially non-functional program that will waste hours of your time. you're better off learning a new program for spreadsheets and charts.,"[101, 2023, 2003, 2019, 7687, 2512, 1011, 8360, 2565, 2008, 2097, 5949, 2847, 1997, 2115, 2051, 1012, 2017, 1005, 2128, 2488, 2125, 4083, 1037, 2047, 2565, 2005, 20861, 21030, 3215, 1998, 6093, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
39865,"once you understand it, it worked great for me and save money by doing it myself.  used to use it years ago and now am back.","[101, 2320, 2017, 3305, 2009, 1010, 2009, 2499, 2307, 2005, 2033, 1998, 3828, 2769, 2011, 2725, 2009, 2870, 1012, 2109, 2000, 2224, 2009, 2086, 3283, 1998, 2085, 2572, 2067, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
101844,great product   great price also   thanks for getting it to me on a timely basis   would deal with again  ciao,"[101, 2307, 4031, 2307, 3976, 2036, 4283, 2005, 2893, 2009, 2000, 2033, 2006, 1037, 23259, 3978, 2052, 3066, 2007, 2153, 9915, 2080, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9871,it wasn't what i expected it to be.,"[101, 2009, 2347, 1005, 1056, 2054, 1045, 3517, 2009, 2000, 2022, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
41201,wont work on my computer.wasted my money.need to find someone else to do the computer work.do you know of someone.,"[101, 2180, 2102, 2147, 2006, 2026, 3274, 1012, 13842, 2026, 2769, 1012, 2342, 2000, 2424, 2619, 2842, 2000, 2079, 1996, 3274, 2147, 1012, 2079, 2017, 2113, 1997, 2619, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
76046,unable to download<br />tech said return it<br />would not want to try that version again<br />sorry but it is the truth,"[101, 4039, 2000, 8816, 1026, 7987, 1013, 1028, 6627, 2056, 2709, 2009, 1026, 7987, 1013, 1028, 2052, 2025, 2215, 2000, 3046, 2008, 2544, 2153, 1026, 7987, 1013, 1028, 3374, 2021, 2009, 2003, 1996, 3606, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
54804,this product has been and continues to be an excellent tool for my company.  it is user friendly and easily modified.,"[101, 2023, 4031, 2038, 2042, 1998, 4247, 2000, 2022, 2019, 6581, 6994, 2005, 2026, 2194, 1012, 2009, 2003, 5310, 5379, 1998, 4089, 6310, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
85608,this darn thing froze my computer.  i can't get the disk to work ad i can't get it to uninstall from my computer.  maybe i just got a bad disk but from the 1 activity it lets the kids do it is not worth your time or money,"[101, 2023, 18243, 2078, 2518, 10619, 2026, 3274, 1012, 1045, 2064, 1005, 1056, 2131, 1996, 9785, 2000, 2147, 4748, 1045, 2064, 1005, 1056, 2131, 2009, 2000, 4895, 7076, 9080, 2140, 2013, 2026, 3274, 1012, 2672, 1045, 2074, 2288, 1037, 2919, 9785, 2021, 2013, 1996, 1015, 4023, 2009, 11082, 1996, 4268, 2079, 2009, 2003, 2025, 4276, 2115, 2051, 2030, 2769, 102, 0, 0, 0, 0]"
130827,"allows fine tuning, lets you set the degree of erasure you want and keeps everything nice and clean.  great tool - easy to use - i run it daily.  allows selected cookies (password, signons, etc) to be unaffected.","[101, 4473, 2986, 17372, 1010, 11082, 2017, 2275, 1996, 3014, 1997, 28500, 5397, 2017, 2215, 1998, 7906, 2673, 3835, 1998, 4550, 1012, 2307, 6994, 1011, 3733, 2000, 2224, 1011, 1045, 2448, 2009, 3679, 1012, 4473, 3479, 16324, 1006, 20786, 1010, 3696, 5644, 1010, 4385, 1007, 2000, 2022, 24720, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
110843,"save your money!  there's plenty of free software out there that will play internet radio and tv -- you don't need this software.  if it sounds too good to be true..it is.<br /><br />try \\""miro\\"" - it's better and it's free.  google it. ;)","[101, 3828, 2115, 2769, 999, 2045, 1005, 1055, 7564, 1997, 2489, 4007, 2041, 2045, 2008, 2097, 2377, 4274, 2557, 1998, 2694, 1011, 1011, 2017, 2123, 1005, 1056, 2342, 2023, 4007, 1012, 2065, 2009, 4165, 2205, 2204, 2000, 2022, 2995, 1012, 1012, 2009, 2003, 1012, 1026, 7987, 1013, 1028, 1026, 7987, 1013, 1028, 3046, 1032, 1032, 1000, 14719, 2080, 1032, 1032, 1000, 1011, 2009, 102]"
64658,great collection of national geographic magazines. i just wish it came with an update to get all the newest magazines too.,"[101, 2307, 3074, 1997, 2120, 9183, 7298, 1012, 1045, 2074, 4299, 2009, 2234, 2007, 2019, 10651, 2000, 2131, 2035, 1996, 14751, 7298, 2205, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
98408,"when i was using this, i can't split audio or music, it's not showing me at all, this is the worst software ever, it won't show me how to split audio, so stay away from this software, don't buy it","[101, 2043, 1045, 2001, 2478, 2023, 1010, 1045, 2064, 1005, 1056, 3975, 5746, 2030, 2189, 1010, 2009, 1005, 1055, 2025, 4760, 2033, 2012, 2035, 1010, 2023, 2003, 1996, 5409, 4007, 2412, 1010, 2009, 2180, 1005, 1056, 2265, 2033, 2129, 2000, 3975, 5746, 1010, 2061, 2994, 2185, 2013, 2023, 4007, 1010, 2123, 1005, 1056, 4965, 2009, 102, 0, 0, 0, 0, 0, 0, 0, 0]"
122164,don't buy it - power hungry - lock ups - makes your computer worthless - i used it one day and couldn't uninstall it fast enough - i can't say enough bad things about it - what a waste of $50    james,"[101, 2123, 1005, 1056, 4965, 2009, 1011, 2373, 7501, 1011, 5843, 11139, 1011, 3084, 2115, 3274, 22692, 1011, 1045, 2109, 2009, 2028, 2154, 1998, 2481, 1005, 1056, 4895, 7076, 9080, 2140, 2009, 3435, 2438, 1011, 1045, 2064, 1005, 1056, 2360, 2438, 2919, 2477, 2055, 2009, 1011, 2054, 1037, 5949, 1997, 1002, 2753, 2508, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
28309,works great and looking forward to windows 10--  windows 8 is terrible,"[101, 2573, 2307, 1998, 2559, 2830, 2000, 3645, 2184, 1011, 1011, 3645, 1022, 2003, 6659, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
69211,"this software is truly amazing.  the people that designed it are great thinkers.  when i use it, it gets easier and easier.","[101, 2023, 4007, 2003, 5621, 6429, 1012, 1996, 2111, 2008, 2881, 2009, 2024, 2307, 24762, 1012, 2043, 1045, 2224, 2009, 1010, 2009, 4152, 6082, 1998, 6082, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
8534,good product!  ease of use!  does the basic and a little more with detecting a virus.,"[101, 2204, 4031, 999, 7496, 1997, 2224, 999, 2515, 1996, 3937, 1998, 1037, 2210, 2062, 2007, 25952, 1037, 7865, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
53733,"this software was only $30 but it doesn't do the bones and other features that are advertised for the full software package.  good tutorials, but it really leaves out too many basic features.","[101, 2023, 4007, 2001, 2069, 1002, 2382, 2021, 2009, 2987, 1005, 1056, 2079, 1996, 5944, 1998, 2060, 2838, 2008, 2024, 17099, 2005, 1996, 2440, 4007, 7427, 1012, 2204, 14924, 26340, 1010, 2021, 2009, 2428, 3727, 2041, 2205, 2116, 3937, 2838, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
39474,not very user friendly i think i wasted my money on this software,"[101, 2025, 2200, 5310, 5379, 1045, 2228, 1045, 13842, 2026, 2769, 2006, 2023, 4007, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
97302,company takes money out of your bank account without authorization.horrible product that doesn't work at all. the free antivirus works a hundred time better.,"[101, 2194, 3138, 2769, 2041, 1997, 2115, 2924, 4070, 2302, 20104, 1012, 9202, 4031, 2008, 2987, 1005, 1056, 2147, 2012, 2035, 1012, 1996, 2489, 3424, 23350, 2573, 1037, 3634, 2051, 2488, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
33290,worked good. mcafee upgraded once downloaded on computer.,"[101, 2499, 2204, 1012, 22432, 7959, 2063, 9725, 2320, 22817, 2006, 3274, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
111199,good product.  not as good as microsoft but gets the job done. can't complain.,"[101, 2204, 4031, 1012, 2025, 2004, 2204, 2004, 7513, 2021, 4152, 1996, 3105, 2589, 1012, 2064, 1005, 1056, 17612, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
95679,i thought this item would have more bells and whistles to help me. the add-on feature is a dinosaur... get with the times and create a download that's automatic.. a waste of money. i'll have to make do.,"[101, 1045, 2245, 2023, 8875, 2052, 2031, 2062, 10118, 1998, 13300, 2015, 2000, 2393, 2033, 1012, 1996, 5587, 1011, 2006, 3444, 2003, 1037, 15799, 1012, 1012, 1012, 2131, 2007, 1996, 2335, 1998, 3443, 1037, 8816, 2008, 1005, 1055, 6882, 1012, 1012, 1037, 5949, 1997, 2769, 1012, 1045, 1005, 2222, 2031, 2000, 2191, 2079, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
131969,"i went through all the math programs, and finally bought this one, then it would not work on my computer. all i get is a blank screen. i have dsl and xp, and it will not run.<br />don't waste your money.","[101, 1045, 2253, 2083, 2035, 1996, 8785, 3454, 1010, 1998, 2633, 4149, 2023, 2028, 1010, 2059, 2009, 2052, 2025, 2147, 2006, 2026, 3274, 1012, 2035, 1045, 2131, 2003, 1037, 8744, 3898, 1012, 1045, 2031, 16233, 2140, 1998, 26726, 1010, 1998, 2009, 2097, 2025, 2448, 1012, 1026, 7987, 1013, 1028, 2123, 1005, 1056, 5949, 2115, 2769, 1012, 102, 0, 0, 0, 0, 0, 0, 0]"
72608,had this program yrs ago and it was easy to use..  was happy to see it and ordered..  can't figure it out..  not so simple..  wasted my money..  will never use..,"[101, 2018, 2023, 2565, 1061, 2869, 3283, 1998, 2009, 2001, 3733, 2000, 2224, 1012, 1012, 2001, 3407, 2000, 2156, 2009, 1998, 3641, 1012, 1012, 2064, 1005, 1056, 3275, 2009, 2041, 1012, 1012, 2025, 2061, 3722, 1012, 1012, 13842, 2026, 2769, 1012, 1012, 2097, 2196, 2224, 1012, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
128560,a big waste of time and money. look for a better product. it will work part of the time and just frustrate you the rest of the time. i have had more luck with 1click.,"[101, 1037, 2502, 5949, 1997, 2051, 1998, 2769, 1012, 2298, 2005, 1037, 2488, 4031, 1012, 2009, 2097, 2147, 2112, 1997, 1996, 2051, 1998, 2074, 10424, 19966, 11657, 2017, 1996, 2717, 1997, 1996, 2051, 1012, 1045, 2031, 2018, 2062, 6735, 2007, 1015, 20464, 6799, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
96813,"good game for your pc. if you like playing scrabble as i do, you'll enjoy this product. hours of enjoyment","[101, 2204, 2208, 2005, 2115, 7473, 1012, 2065, 2017, 2066, 2652, 8040, 2527, 11362, 2004, 1045, 2079, 1010, 2017, 1005, 2222, 5959, 2023, 4031, 1012, 2847, 1997, 20195, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
82952,i don't see the state software and problems in updating the federal as well. i wouldn't recommend this product at all.,"[101, 1045, 2123, 1005, 1056, 2156, 1996, 2110, 4007, 1998, 3471, 1999, 2039, 16616, 1996, 2976, 2004, 2092, 1012, 1045, 2876, 1005, 1056, 16755, 2023, 4031, 2012, 2035, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
40132,excellent price and product,"[101, 6581, 3976, 1998, 4031, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
75649,"was used and did not load correctly ,told by microsoft it wa obsolete so the dont support it , an go to forrum for help.<br />bad registry keys. had to send it back .","[101, 2001, 2109, 1998, 2106, 2025, 7170, 11178, 1010, 2409, 2011, 7513, 2009, 11333, 15832, 2061, 1996, 2123, 2102, 2490, 2009, 1010, 2019, 2175, 2000, 2005, 6824, 2005, 2393, 1012, 1026, 7987, 1013, 1028, 2919, 15584, 6309, 1012, 2018, 2000, 4604, 2009, 2067, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
24447,purchased the game some time ago and it wouldn't load. never received a refund from the seller. not even sure who it was now.  don't waste your money.,"[101, 4156, 1996, 2208, 2070, 2051, 3283, 1998, 2009, 2876, 1005, 1056, 7170, 1012, 2196, 2363, 1037, 25416, 8630, 2013, 1996, 14939, 1012, 2025, 2130, 2469, 2040, 2009, 2001, 2085, 1012, 2123, 1005, 1056, 5949, 2115, 2769, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
45552,my sister was looking for the perfect size olive bag. shes very picky about her bags. i took a chance....it was a hit!<br />thank you!,"[101, 2026, 2905, 2001, 2559, 2005, 1996, 3819, 2946, 9724, 4524, 1012, 2016, 2015, 2200, 4060, 2100, 2055, 2014, 8641, 1012, 1045, 2165, 1037, 3382, 1012, 1012, 1012, 1012, 2009, 2001, 1037, 2718, 999, 1026, 7987, 1013, 1028, 4067, 2017, 999, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
105817,i have had this product for about a week. i am not a good typer. i hunt and peck with two fingers and miss words. i thought getting this would help. i am typing this by hand because the product sucks.,"[101, 1045, 2031, 2018, 2023, 4031, 2005, 2055, 1037, 2733, 1012, 1045, 2572, 2025, 1037, 2204, 2828, 2099, 1012, 1045, 5690, 1998, 18082, 2007, 2048, 3093, 1998, 3335, 2616, 1012, 1045, 2245, 2893, 2023, 2052, 2393, 1012, 1045, 2572, 22868, 2023, 2011, 2192, 2138, 1996, 4031, 19237, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
73093,we've been using turbotax for years and it is very good. it is user friendly and we've had no problems with it.,"[101, 2057, 1005, 2310, 2042, 2478, 15386, 2696, 2595, 2005, 2086, 1998, 2009, 2003, 2200, 2204, 1012, 2009, 2003, 5310, 5379, 1998, 2057, 1005, 2310, 2018, 2053, 3471, 2007, 2009, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
104888,"i returned this product, company out of country (china) could not contact without a authorized number, cound not register and could not get product to work,  very bad product, please don't buy.","[101, 1045, 2513, 2023, 4031, 1010, 2194, 2041, 1997, 2406, 1006, 2859, 1007, 2071, 2025, 3967, 2302, 1037, 9362, 2193, 1010, 2522, 8630, 2025, 4236, 1998, 2071, 2025, 2131, 4031, 2000, 2147, 1010, 2200, 2919, 4031, 1010, 3531, 2123, 1005, 1056, 4965, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
44258,"the disc would not play on my tv or dvd player, and there was no text in the package, as advertised.","[101, 1996, 5860, 2052, 2025, 2377, 2006, 2026, 2694, 2030, 4966, 2447, 1010, 1998, 2045, 2001, 2053, 3793, 1999, 1996, 7427, 1010, 2004, 17099, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
59476,"although not much was changed from lightroom 4 to 5, it is great to use the new settings! the clone tool is especially great! lightroom is so easy to use and figure out and can make such a difference in photos. highly recommend this software","[101, 2348, 2025, 2172, 2001, 2904, 2013, 2422, 9954, 1018, 2000, 1019, 1010, 2009, 2003, 2307, 2000, 2224, 1996, 2047, 10906, 999, 1996, 17598, 6994, 2003, 2926, 2307, 999, 2422, 9954, 2003, 2061, 3733, 2000, 2224, 1998, 3275, 2041, 1998, 2064, 2191, 2107, 1037, 4489, 1999, 7760, 1012, 3811, 16755, 2023, 4007, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
123476,i bought this a couple years ago and never got around to using it.  today i installed it on my new vista machine and it doesn't run on vista.,"[101, 1045, 4149, 2023, 1037, 3232, 2086, 3283, 1998, 2196, 2288, 2105, 2000, 2478, 2009, 1012, 2651, 1045, 5361, 2009, 2006, 2026, 2047, 13005, 3698, 1998, 2009, 2987, 1005, 1056, 2448, 2006, 13005, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1180,the disk does not work. i need to return it.,"[101, 1996, 9785, 2515, 2025, 2147, 1012, 1045, 2342, 2000, 2709, 2009, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
10600,"the product is not even a little backwards compatible. their customer service is very obviously outsourced, and the english could not be more broken. i'm not surprised, just disappointed.","[101, 1996, 4031, 2003, 2025, 2130, 1037, 2210, 11043, 11892, 1012, 2037, 8013, 2326, 2003, 2200, 5525, 21100, 8162, 11788, 1010, 1998, 1996, 2394, 2071, 2025, 2022, 2062, 3714, 1012, 1045, 1005, 1049, 2025, 4527, 1010, 2074, 9364, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
99668,"i have tried dragon for 10 years. it crashes everytime it gets trained. it takes days to train. do not buy!!!!!!!!!!!!! i thought computer was not good enough. now with new computer, i know it is dragon","[101, 1045, 2031, 2699, 5202, 2005, 2184, 2086, 1012, 2009, 19119, 2296, 7292, 2009, 4152, 4738, 1012, 2009, 3138, 2420, 2000, 3345, 1012, 2079, 2025, 4965, 999, 999, 999, 999, 999, 999, 999, 999, 999, 999, 999, 999, 999, 1045, 2245, 3274, 2001, 2025, 2204, 2438, 1012, 2085, 2007, 2047, 3274, 1010, 1045, 2113, 2009, 2003, 5202, 102, 0, 0, 0, 0, 0, 0]"
